photo_id,album_id,owner_id,user_id,date,date_human,lat,long,poi_lat,poi_lon,distance_meters,image_url,text,has_tags,post_id,poi_name,inside_poi_area,inside_poi_building,human_annotation_text_description,human_annotation_location_type,human_annotation_photo_type,human_annotation_is_advertisement,human_annotation_situation_summary,human_annotation_city_objects,human_annotation_city_activities,human_annotation_user_intent,human_annotation_has_building,human_annotation_has_synagogue,human_annotation_has_feor,human_annotation_has_other_building,human_annotation_confidence,human_model_version,human_model_timestamp
457317291,301537621,-43730800,-43730800,1741271535,2025-03-06 15:32:15,58.007723,56.235707,58.00819896273859,56.23476395501453,76.72991767250984,"https://sun9-23.userapi.com/s/v1/ig2/w4vYc4Wnot1IZSsTgo4z1zSdsBnHyNuVL__6n792OwrO33W4vYiJa8_qvdTV_kFuHIl3ntXsvKc6FtD_Zu59F3Fg.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Продано,False,,synagogue,True,False,,,,,,,,,,,,,,,
457255894,-7,158614612,158614612,1621839912,2021-05-24 09:05:12,58.007757,56.234518,58.00819896273859,56.23476395501453,51.23553374200081,"https://sun9-2.userapi.com/s/v1/ig2/x2rGCR2NLZ0JWRjwt0e11ak5uShuzIoF0i_GjIO48uNua8epg5Hm5EjpUab27x7s2jeCEhev_m4uHGAkFDKsan9f.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1218x1624&from=bu&cs=1218x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
457240058,267510247,-89288568,10566756,1571314240,2019-10-17 14:10:40,58.007989,56.235429,58.00819896273859,56.23476395501453,45.60729562413595,"https://sun9-59.userapi.com/s/v1/ig1/IJz_N7wcfh3pxZKEudiXFbCLyteHsmA3tTe3emDBnwfwYFbm60Z4wlHQrtrQRv9coasUcdXG.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,959x1280&from=bu&cs=959x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
431237207,-7,261660768,261660768,1473612617,2016-09-11 18:50:17,58.007835,56.235681,58.00819896273859,56.23476395501453,67.50182802548635,"https://sun9-50.userapi.com/s/v1/ig1/BEkUxSJ7P4fDhLoA2L0POmKmWsmFzsh27YrURiV87xJ6jna1Wa85gLz8oupceedR8DcXGA.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
456239310,-7,-75252175,-75252175,1486895668,2017-02-12 11:34:28,58.007828,56.235918,58.00819896273859,56.23476395501453,79.52110193239112,"https://sun9-78.userapi.com/s/v1/ig1/BkWarPJSDB_Gij3N8Dnc--VkEOyM5opMgqSEfGVna28N7uAFqUpX6RkQCQzj_2w3Qh6SaCFa.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
456240807,-7,-224628741,-224628741,1722168129,2024-07-28 14:02:09,58.007716,56.235602,58.00819896273859,56.23476395501453,72.9481739764952,"https://sun9-53.userapi.com/s/v1/ig2/hCQgshC-zVOoZFZ0PvEalm34HlYLMd8YIcb2wQ4sEP5CC7gYeDPPgc99jfLQADHbbjooKFclxILlOHXxpKsPIU4a.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
457255283,-7,-170690865,-170690865,1673435653,2023-01-11 12:14:13,58.007813,56.234504,58.00819896273859,56.23476395501453,45.567571879464026,"https://sun9-50.userapi.com/s/v1/ig2/gIRtwg-rGT7cq12RqmkPF1FZW1exfuqpKkltkKA6dvHsHeMXYefIDODB5NSL4GnxfFD1jU1mvjizQxpKjcdlQYhV.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
457253225,-7,-170690865,-170690865,1661680459,2022-08-28 11:54:19,58.007715,56.234399,58.00819896273859,56.23476395501453,57.95011791683787,"https://sun9-82.userapi.com/s/v1/ig2/nSc7DsNrrVc3ZrCKwNncv3fdMHBg8W_8pZRbJNjIuLfeKjVGRQxM-iWHgEok1hkR5IV_zuDY3YzZUHzJ1FHmnZDV.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
457257519,-7,-170690865,-170690865,1686149064,2023-06-07 16:44:24,58.007904,56.234332,58.00819896273859,56.23476395501453,41.51239618653149,"https://sun9-15.userapi.com/s/v1/ig2/3XYXw5ZKl7mpZpmCLD3d9YfeVlperG_wS7dJ31w5-Am09kru95J2PwCtXRHqxEXT9aOdAAcxgXbchw8m5kCVfuP0.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1398x1864&from=bu&cs=1398x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
457321408,301537621,-43730800,-43730800,1755072682,2025-08-13 10:11:22,58.007716,56.236117,58.00819896273859,56.23476395501453,96.11256814457457,"https://sun9-87.userapi.com/s/v1/ig2/dAg9fmUiluvB6WMyeMj5RsoiFFJJ5OIEEdgjSEYad91bj33ogF0Uuk3z6Q0HWgAZetkWm_U_gZtzLEwx5xfKPXUK.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1441,2559x2560&from=bu&cs=2559x0",Продано,False,,synagogue,True,False,,,,,,,,,,,,,,,
456239311,-7,-75252175,-75252175,1486895668,2017-02-12 11:34:28,58.007905,56.235707,58.00819896273859,56.23476395501453,64.45849538358107,"https://sun9-23.userapi.com/s/v1/ig1/iilrhBp4mMy4gMjE3wnkb3W2crz4jJa_hFSGmREScWYYHdo9bNZgooILo7gq1XaPrp4FWHCp.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
