photo_id,album_id,owner_id,user_id,date,date_human,lat,long,poi_lat,poi_lon,distance_meters,image_url,text,has_tags,post_id,poi_name,inside_poi_area,inside_poi_building,human_annotation_text_description,human_annotation_location_type,human_annotation_photo_type,human_annotation_is_advertisement,human_annotation_situation_summary,human_annotation_city_objects,human_annotation_city_activities,human_annotation_user_intent,human_annotation_has_building,human_annotation_has_synagogue,human_annotation_has_feor,human_annotation_has_other_building,human_annotation_confidence,human_model_version,human_model_timestamp
457239080,-7,-232751538,-232751538,1758807063,2025-09-25 15:31:03,58.007909,56.255188,58.00763133477656,56.255145877976155,30.974523758435367,"https://sun9-30.userapi.com/s/v1/ig2/jWzZmgiRhFiJ1M6Qvyh4L9lV4JJxmIk6mM4Lm62jPBhyJpEUCSUaDVsQBwXyOV1mV-ufcuf2gVjwFCagzKev4iF0.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center,True,False,,,,,,,,,,,,,,,
457239112,-7,-227807623,-227807623,1731900430,2024-11-18 04:27:10,58.007708,56.234293,58.00819896273859,56.23476395501453,61.23812560383689,"https://sun9-66.userapi.com/s/v1/ig2/URHEuLjnax2l3xySveOh5MH6bvOPUg5IkdIlCGsnwT7IVONWBWpTEHk45biGZPr7WTlnZPiSvDNvbstaa3LXKgNa.jpg?quality=95&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350,1280x1600,1440x1800,1536x1920&from=bu&cs=1536x0",,False,32.0,synagogue,True,False,,,,,,,,,,,,,,,
457239071,-7,-226932693,-226932693,1723637595,2024-08-14 14:13:15,58.008008,56.255293,58.00763133477656,56.255145877976155,42.770638607245566,"https://sun9-51.userapi.com/s/v1/ig2/-ALO3ZmpdeTr4yU5curXoIEjKxrw5cUqxG5N-LfgdHkiRUnvmgHCFxO6CiFE-JFnXBGNk-U6YeD3FHbFEU2-RPco.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center,True,False,,,,,,,,,,,,,,,
457239138,-7,-225765287,-225765287,1720260520,2024-07-06 12:08:40,58.0081,56.234887,58.00819896273859,56.23476395501453,13.17706229634948,"https://sun9-77.userapi.com/s/v1/ig2/ReAVvFp6ZmJfJ4HsSNdUjOniOB9qWwLM8lVYbnrlEIpsakW3_tTOJufcXstk9QVVPsmZWdq9i7VijH9DL1XYd3E5.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,synagogue,True,True,,,,,,,,,,,,,,,
456239129,-7,-224696905,-224696905,1715162731,2024-05-08 12:05:31,58.007813,56.235192,58.00819896273859,56.23476395501453,49.777058200489776,"https://sun9-11.userapi.com/s/v1/ig2/50m1ort7pKJwMJ2WpqPD_i5ZdJZCSPGjVfVBlvb7YEOMt0iXxRkohO7UxeEIc_wh7znhbBwtYghmxIj4A5oM1zQ_.jpg?quality=95&as=32x38,48x57,72x86,108x129,160x191,240x287,360x430,480x573,540x645,640x765,720x860,1080x1290,1280x1529,1440x1720,2143x2560&from=bu&cs=2143x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
456239735,-7,-224628741,-224628741,1713170953,2024-04-15 10:49:13,58.007702,56.235906,58.00819896273859,56.23476395501453,87.06401057124822,"https://sun9-67.userapi.com/s/v1/ig2/jYv5DIRnaEaX9bUjPPPm1RPdtj2KuImmMmztg7ICHmdOJQNQlhMQqxqyjNnqmOEsaRBfnKhEguS6qmKm1oYzlY6V.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1179x2096&from=bu&cs=1179x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
457239132,-7,-224558018,-224558018,1716309037,2024-05-21 18:30:37,58.008317,56.2349,58.00819896273859,56.23476395501453,15.37861529780568,"https://sun9-57.userapi.com/s/v1/ig2/JvIe56N9E64XRISrJ2FNXUb3MdHwzkUh-8A_LlNWdZdFrgu1196hWnsWG6v-Vq5aSpSqoCfWBk6JI8b_gsWK2yeK.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
457244752,307261016,-224421397,-224421397,1756970550,2025-09-04 09:22:30,58.008513,56.234423,58.00819896273859,56.23476395501453,40.28402547163133,"https://sun9-44.userapi.com/s/v1/ig2/IKVu0dCts6yMP5M_8W0JKTwK4BA2mnUqXAuV3OOf31ZqnYhWjyvBhAltNJCE3cs716QdP1SE8rATtia7j4v_5BLZ.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,synagogue,True,False,,,,,,,,,,,,,,,
457239454,-7,-220032319,-220032319,1718880017,2024-06-20 12:40:17,58.008211,56.25561,58.00763133477656,56.255145877976155,70.0152903822313,"https://sun9-86.userapi.com/s/v1/ig2/QrX9U5oOnqjyNMvXu2vflVuia3SrOJ25eNLwEMrntqiyEfipMdQMM6hjGkbykffywQWmFsOcqA82DqAtLlyeMkGN.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center,True,False,,,,,,,,,,,,,,,
457239108,-7,-218734459,-218734459,1709370183,2024-03-02 10:03:03,58.008007,56.255121,58.00763133477656,56.255145877976155,41.79776974759802,"https://sun9-48.userapi.com/s/v1/ig2/N0SKSLkzd_yy-8aJTEyc9ItlLJzgQOSW5wigtmHih4lGTl-00qWJHO-g5C8IBkh-Gc7EocL9vHemX5TzPVgSlINt.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center,True,False,,,,,,,,,,,,,,,
